selling_price,km_driven,max_power,seats,mileage_num,engine_num,torque_NM,torque_rpm,no_year,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
645000,11000,103.5,5,14.3,1598,153,3800,5,0,0,1,0,0,0,0,0,0,0
2475000,2000,150,5,16.8,1984,350,2125,3,1,0,0,0,0,0,0,0,0,0
558000,70000,74.02,5,28.4,1248,190,2000,2,1,0,0,1,0,1,0,0,0,0
165000,56000,62.1,5,17.9,1086,96.1,3000,11,0,0,1,1,0,1,0,0,0,1
300000,80000,88.76,5,21.9,1396,219.6,2250,9,1,0,0,1,0,1,0,1,0,0
500000,5000,68,5,20.3,1086,99,4500,2,0,0,1,1,0,1,0,0,0,0
900000,100000,140,7,15.1,2179,330,2200,9,1,0,0,1,0,1,0,0,0,0
830000,60000,235,5,11,2993,53,2750,13,1,0,0,1,0,0,0,0,0,1
890000,70000,82,5,19.3,1248,154.9,2500,13,1,0,0,1,0,0,0,0,0,1
640000,65000,103.52,5,21.1,1498,250,2000,7,1,0,0,1,0,1,0,1,0,0
900000,70000,120,7,15.4,2179,280,2300,6,1,0,0,1,0,1,0,0,0,1
450000,60000,73.8,7,18.2,1248,172.5,1750,8,1,0,0,1,0,1,0,0,0,0
825000,82000,88.5,5,28,1248,200,1750,3,1,0,0,1,0,1,0,0,0,0
500000,80000,138.1,7,13.7,2179,320,2200,8,1,0,0,1,0,1,0,1,0,0
325000,5000,82,6,18.1,1198,115,3550,4,0,0,1,1,0,1,0,1,0,0
450000,133000,108.45,5,19,1461,248,2250,7,1,0,0,1,0,1,0,0,0,0
675000,25000,88.7,5,17.5,1199,110,4800,4,0,0,1,1,0,1,0,1,0,0
415000,15000,88.7,5,17.5,1193,140,2750,4,0,0,1,1,0,1,0,0,0,0
1100000,40000,88.7,5,21.3,1396,219.7,2125,4,1,0,0,1,0,1,0,0,0,0
500000,35000,73.75,5,17,1198,110,3750,5,0,0,1,1,0,1,0,0,0,0
509999,70000,62.1,7,15.9,2523,195,1800,7,1,0,0,1,0,1,0,1,0,0
200000,152000,120,9,10.5,2609,290,2300,14,1,0,0,1,0,1,1,0,0,0
60000,100000,37,4,16.1,796,59,2500,14,0,0,1,1,0,1,0,1,0,0
500000,80000,126.3,5,22.3,1582,259.9,2325,8,1,0,0,1,0,1,0,1,0,0
45000,100000,53.5,5,17.2,1396,8.5,2500,12,1,0,0,1,0,1,0,1,0,0
270000,50000,53.3,5,25.1,799,72,4386,4,0,0,1,1,0,1,0,0,0,0
550000,40000,81.86,5,17.1,1197,114.73,4000,4,0,0,1,1,0,1,0,0,0,0
235000,60000,67,5,23,999,91,4250,5,0,0,1,1,0,1,0,0,0,0
600000,40000,81.83,5,18.6,1197,114.7,4000,3,0,0,1,1,0,1,0,0,0,0
525000,60000,98.6,5,27.3,1498,200,1750,6,1,0,0,1,0,1,0,0,0,0
325000,90000,74,5,22.9,1248,190,2000,9,1,0,0,1,0,1,0,0,0,0
420000,90000,74,5,23.4,1248,190,2000,7,1,0,0,1,0,1,0,0,0,0
229999,60000,67.1,5,20.9,998,90,3500,7,0,0,1,1,0,1,0,1,0,0
375000,80000,74,5,23.4,1248,190,2000,8,1,0,0,1,0,1,1,0,0,0
750000,120000,120,8,12,2179,290,2300,9,1,0,0,1,0,1,0,0,0,0
400000,40000,84,5,23.8,1199,114,3500,3,0,0,1,1,0,1,0,0,0,0
600000,91000,140,7,15.1,2179,330,2200,8,1,0,0,1,0,1,0,0,0,0
110000,80000,63,5,17.8,1086,9.8,3000,13,0,0,1,1,0,1,0,0,0,1
45000,73257,37,4,16.1,796,59,2500,14,0,0,1,1,0,1,0,0,0,0
722000,80000,70,2,19.3,2523,200,1800,2,1,0,0,1,0,1,0,0,0,0
500000,15000,83.83,5,23.8,1199,114,3500,1,0,0,1,1,0,1,0,0,0,0
250000,110000,110,5,18.1,1493,24,2750,14,1,0,0,1,0,1,0,1,0,0
950000,40000,108.6,5,21.1,1498,250,2000,3,1,0,0,1,0,1,0,0,0,0
375000,212000,84.8,5,21.6,1461,200,2000,8,1,0,0,1,0,1,0,0,0,0
780000,30000,74.02,5,28.4,1248,190,2000,3,1,0,0,1,0,1,0,0,0,0
575000,30000,68,5,20.3,1086,99,4500,3,0,0,1,1,0,1,0,0,0,0
563000,30000,81.83,5,18.6,1197,114.7,4000,4,0,0,1,1,0,1,0,1,0,0
450000,15000,84,5,23.8,1199,114,3500,4,0,0,1,1,0,1,0,0,0,0
2300000,1000,147.51,7,13.6,2393,360,2000,1,1,0,0,1,0,0,0,0,0,0
80000,26320,37,4,16.1,796,59,2500,22,0,0,1,1,0,1,0,0,0,0
320000,135000,90,5,23,1396,22.4,2250,11,1,0,0,1,0,1,0,1,0,0
375000,100000,130,5,13.5,1799,172,4300,13,0,0,1,1,0,1,0,0,0,1
400000,120000,73,5,15.3,1196,101,3000,4,0,0,1,1,0,1,0,0,0,0
600000,230000,112,7,14,2498,260,2500,10,1,0,0,1,0,1,0,0,0,0
315000,60000,67,5,23,999,91,4250,5,0,0,1,1,0,1,0,1,0,0
1100000,80000,181,5,16,1995,380,2375,9,1,0,0,1,0,0,0,1,0,0
350000,190000,73.9,5,19.3,1248,190,2000,11,1,0,0,1,0,1,0,1,0,0
375000,120000,73,5,15.3,1196,101,3000,5,0,0,1,1,0,1,0,0,0,0
1050000,217000,100.6,8,12.9,2494,200,2400,8,1,0,0,1,0,1,0,1,0,0
130000,90000,82,5,19.3,1248,154.9,2500,16,1,0,0,1,0,1,0,0,0,1
350000,29000,67.04,5,23.1,998,90,3500,6,0,0,1,1,0,1,0,0,0,0
170000,120000,82,5,19.3,1248,154.9,2500,10,0,0,0,1,0,1,1,0,0,0
120000,120000,67,5,18.9,1061,84,3500,11,0,0,1,1,0,1,0,0,0,1
819999,90000,140,7,16,2179,330,2200,6,1,0,0,1,0,1,0,0,0,0
700000,30000,81.83,5,18.6,1197,114.7,4000,3,0,0,1,1,0,1,0,0,0,0
451999,30000,67.04,5,23.1,998,90,3500,3,0,0,1,1,0,0,0,1,0,0
500000,56000,82,5,18.9,1197,114,4000,5,0,0,1,1,0,1,0,0,0,1
1250000,90000,100.6,8,12.9,2494,200,2400,6,1,0,0,1,0,1,0,0,0,0
500000,120000,100,7,18.4,1493,240,2200,6,1,0,0,1,0,1,0,0,0,0
490000,60000,74,5,25.2,1248,190,2000,6,1,0,0,1,0,1,0,0,0,0
200000,147000,73.9,5,19.3,1248,190,2000,13,1,0,0,1,0,1,0,1,0,0
240000,35000,67.1,5,18.9,998,90,3500,9,0,0,1,1,0,1,0,0,0,0
655000,19500,81.83,5,18.6,1197,114.7,4000,3,0,0,1,1,0,1,0,0,0,0
620000,38426,81.86,5,17.1,1197,114.73,4000,3,0,0,1,1,0,1,0,0,0,0
450000,35000,83.11,5,20.4,1197,115,4000,6,0,0,1,1,0,1,0,1,0,0
310000,35000,67.04,5,20.5,998,90,3500,7,0,0,1,1,0,1,0,1,0,0
150000,50000,46.3,5,19.7,796,62,3000,14,0,0,1,1,0,1,0,0,0,1
180000,120000,57.6,5,25.4,936,150,1750,9,1,0,0,1,0,1,0,0,0,0
150000,120000,70,5,19.4,1405,135.4,2500,10,1,0,0,1,0,1,0,0,0,0
160000,112000,68,5,20,1399,160,2000,10,1,0,0,1,0,1,0,1,0,0
600000,70000,75,8,14,2523,200,1800,8,1,0,0,1,0,1,0,0,0,1
380000,145000,103.5,5,20.5,1598,250,2000,9,1,0,0,1,0,1,0,0,0,0
120000,135000,70,5,17,1405,13.5,2500,14,1,0,0,1,0,1,0,0,0,0
350000,500000,100.57,7,12.9,2494,200,2400,10,1,0,0,1,0,1,0,1,0,0
135000,146000,70,5,19.6,1405,135.4,2500,9,1,0,0,1,0,1,0,0,0,0
610000,10000,81.86,5,18.9,1197,113.75,4000,3,0,0,1,1,0,1,0,0,0,0
260000,50000,88.5,5,20.1,1498,230,2000,1,1,0,0,1,0,1,0,0,0,0
500000,25000,81.86,5,20.1,1197,113.75,4000,4,0,0,1,1,0,1,0,0,0,0
220000,20000,67,5,23,999,91,4250,5,0,0,1,1,0,1,0,0,0,0
121000,70000,130,5,13.5,1799,172,4300,15,0,0,1,1,0,1,0,1,0,0
350000,50000,69.01,5,25,1396,140,2400,4,1,0,0,1,0,1,0,0,0,0
2200000,25000,181,5,15.1,1968,380,2375,3,1,0,0,1,0,0,0,1,0,0
280000,100000,90,5,23,1396,22.4,2250,10,1,0,0,1,0,1,0,1,0,0
919999,20000,108.5,5,17,1198,170,2875,1,0,0,1,1,0,1,0,0,0,0
320000,155000,90,5,23,1396,22.4,2250,10,1,0,0,1,0,1,0,0,0,0
140000,70000,68,5,20,1399,160,2000,9,1,0,0,1,0,1,1,0,0,0
310000,25000,88.8,5,21.5,1248,200,1750,9,1,0,0,1,0,1,0,1,0,0
65000,120000,37,4,16.1,796,59,2500,15,0,0,1,1,0,1,0,1,0,0
300000,90000,73.8,7,18.2,1248,172.5,1750,8,1,0,0,1,0,1,0,0,0,0
2711000,9000,177,5,13.6,1999,430,2125,4,1,0,0,0,0,0,0,0,0,0
5150000,20000,214.56,5,22.3,2487,202,4400,2,0,0,1,0,0,0,0,0,0,0
3200000,45000,177,5,19.3,1999,430,2125,4,1,0,0,0,0,0,0,0,0,0
503000,110000,147.94,7,14.1,2179,320,2250,6,1,0,0,1,0,1,0,0,0,0
3800000,20000,190,5,18,1969,400,2500,2,1,0,0,1,0,0,0,0,0,0
2000000,68089,157.7,5,19.1,2494,213,4500,5,0,0,1,0,1,0,0,0,0,0
225000,58343,67.05,5,21.7,998,90,3500,8,0,0,1,0,1,1,0,0,0,0
740000,38817,74,5,27.3,1248,190,2000,3,1,0,0,0,0,1,0,0,0,0
550000,56494,88.7,5,18.2,1199,110,4800,5,0,0,1,0,1,1,0,0,0,0
750000,79328,100.6,7,12.9,2494,200,2400,8,1,0,0,0,1,1,0,1,0,0
650000,5621,81.8,5,22,1197,113,4200,2,0,0,1,0,1,0,0,0,0,0
625000,25538,88.73,5,16.7,1496,132,3000,4,0,0,1,0,1,1,0,0,0,0
600000,69779,81.8,5,22,1197,113,4200,3,0,0,1,0,0,0,0,0,0,0
450000,56290,73.97,5,24,1186,190.24,2000,4,1,0,0,0,0,1,0,0,0,0
5400000,7500,190,5,16.7,1995,400,2125,2,1,0,0,0,0,0,0,0,0,0
5500000,8500,190,5,16.7,1995,400,2125,2,1,0,0,0,0,0,0,0,0,0
779000,7032,88.76,5,19,1199,110,4800,2,0,0,1,0,1,0,0,0,0,0
645000,11000,103.5,5,14.3,1598,153,3800,5,0,0,1,0,0,0,0,0,0,0
2475000,2000,150,5,16.8,1984,350,2125,3,1,0,0,0,0,0,0,0,0,0
575000,110000,140,7,15.1,2179,330,2200,10,1,0,0,1,0,1,0,1,0,0
440000,110000,138.03,5,13.4,2179,320,2225,7,1,0,0,1,0,1,0,1,0,0
380000,100000,74,5,22.9,1248,190,2000,9,1,0,0,1,0,1,0,1,0,0
140000,116700,90,5,15,1368,116,4750,11,0,0,1,1,0,1,1,0,0,0
475000,25000,74,5,22.9,1248,190,2375,6,1,0,0,1,0,1,0,0,0,0
200000,200000,95,8,13,2489,220,2500,10,1,0,0,1,0,1,0,0,0,1
400000,176062,75,5,17.8,1248,190,2000,11,1,0,0,1,0,1,0,0,0,0
425000,250000,102,8,12.8,2494,20.4,2500,13,1,0,0,1,0,1,0,0,0,1
68000,70000,82,5,19.3,1248,154.9,2500,18,0,0,1,1,0,1,0,1,0,0
509999,82000,98.6,5,25.8,1498,200,1750,6,1,0,0,1,0,1,0,0,0,0
275000,80000,68.05,5,19.8,1086,99.04,4500,11,0,0,1,1,0,1,0,0,0,0
650000,40000,73.74,7,18.2,1248,172.5,1750,4,1,0,0,1,0,1,0,1,0,0
1850000,14000,170,5,17.1,1956,350,2125,2,1,0,0,1,0,1,0,0,0,0
650000,129000,108.45,5,19.7,1461,245,1750,7,1,0,0,1,0,1,0,0,0,0
360000,60000,91.7,5,20.5,1248,209,2000,5,1,0,0,1,0,1,0,1,0,0
650000,82000,108.62,5,21.7,1498,250,2250,3,1,0,0,1,0,0,0,0,0,0
2000000,77500,187.7,5,12.7,2179,420,2000,8,1,0,0,1,0,0,0,0,0,1
675000,50000,73.74,7,18.2,1248,172.5,1750,4,1,0,0,1,0,1,0,1,0,0
50000,40000,37,4,16.1,796,59,2500,15,0,0,1,1,0,1,0,0,0,1
445000,39500,81.8,5,20.5,1197,113,4200,4,0,0,1,1,0,1,0,0,0,0
750000,40000,88.76,5,22.5,1396,224,2125,3,1,0,0,1,0,1,0,0,0,0
425000,56000,74,5,22.9,1248,190,2000,9,1,0,0,1,0,1,0,1,0,0
57000,110000,82,5,19.3,1248,154.9,2500,24,1,0,0,1,0,1,0,0,0,1
850000,54000,88.73,5,22.5,1396,219.7,2125,4,1,0,0,1,0,1,0,0,0,0
400000,20000,67.04,5,20.5,998,90,3500,5,0,0,1,1,0,1,0,1,0,0
200000,55896,69,5,25,1396,140,2400,7,1,0,0,1,0,1,0,1,0,0
550000,35000,98.6,5,25.8,1498,200,1750,5,1,0,0,1,0,1,0,0,0,0
250000,97000,86.8,5,19.4,1198,109,4500,9,0,0,1,1,0,1,0,1,0,0
206000,120000,47.3,5,22.7,796,69,3500,7,0,0,1,1,0,1,0,1,0,0
290000,50000,55.2,5,21.1,814,74.5,4000,7,0,0,1,1,0,1,0,0,0,0
45000,30400,35,4,26,624,48,2500,11,0,0,1,1,0,1,1,0,0,0
1200000,15000,115,5,20,1497,300,2000,2,1,0,0,1,0,1,0,0,0,0
220000,110000,84.8,5,21.6,1461,200,2000,9,1,0,0,1,0,1,0,0,0,1
515000,120000,170,5,14.8,2143,400,2100,13,1,0,0,1,0,0,0,1,0,0
170000,100000,46.3,5,19.7,796,62,3000,11,0,0,1,1,0,1,0,0,0,0
260000,120000,75,5,17.8,1248,190,2000,11,1,0,0,1,0,1,0,1,0,0
315000,130000,103.6,5,20.5,1598,250,2000,9,1,0,0,1,0,1,0,1,0,0
225000,76000,67.1,5,20.9,998,90,3500,10,0,0,1,1,0,1,0,1,0,0
420000,110000,138.1,5,19.3,1968,320,2125,9,1,0,0,1,0,1,0,0,0,1
525000,96000,120,8,12,2179,290,2300,10,1,0,0,1,0,1,0,0,0,0
670000,90000,74,5,28.4,1248,190,2000,3,1,0,0,1,0,0,0,0,0,0
220000,110000,84.8,5,21.6,1461,200,2000,9,1,0,0,1,0,1,0,0,0,1
250000,25000,68.1,5,20,1399,160,2000,8,1,0,0,1,0,1,0,0,0,0
229999,90000,73.9,5,19.3,1248,190,2000,12,1,0,0,1,0,1,0,1,0,0
229999,164000,73.9,5,19.3,1248,190,2000,12,1,0,0,1,0,1,0,1,0,0
300000,120000,86.7,5,18,1198,109,4500,8,0,0,1,1,0,1,0,1,0,0
165000,66000,66.1,5,19,998,90,3500,11,0,0,1,1,0,1,0,1,0,0
295000,250000,138,7,13.9,2179,320,2200,11,1,0,0,1,0,1,0,0,0,0
360000,157000,126.3,5,22.3,1582,259.9,2325,10,1,0,0,1,0,1,0,1,0,0
380000,157000,126.3,5,22.3,1582,259.9,2325,10,1,0,0,1,0,1,0,1,0,0
300000,35000,67,5,23,999,91,4250,4,0,0,1,1,0,1,0,0,0,0
320000,100000,116.6,9,12.7,2609,28.3,2200,13,1,0,0,1,0,1,0,1,0,0
325000,70000,67,7,19.4,1198,104,4000,5,0,0,1,1,0,1,0,1,0,0
160000,30000,88.8,5,21.1,1248,200,2375,11,1,0,0,1,0,1,0,1,0,0
630000,40000,70,7,16.5,1493,195,1800,3,1,0,0,1,0,1,0,0,0,0
600000,5000,81.8,5,21.2,1197,113,4200,1,0,0,1,1,0,1,0,0,0,0
229999,30000,47.3,5,22.7,796,69,3500,7,0,0,1,1,0,1,0,1,0,0
440000,70000,74,5,22.9,1248,190,2000,7,1,0,0,1,0,1,0,1,0,0
90000,60000,62,5,18,995,90.3,4200,14,0,0,1,1,0,1,0,1,0,0
750000,60000,88.5,5,28,1248,200,1750,4,1,0,0,1,0,1,0,0,0,0
330000,80000,116.3,5,16.8,1497,146,4800,9,0,0,1,1,0,1,0,1,0,0
715000,70000,88.5,5,28,1248,200,1750,5,1,0,0,1,0,1,0,1,0,0
250000,150000,75,5,20.8,1199,180,2000,8,1,0,0,1,0,1,0,1,0,0
120000,150000,64,5,18.2,1061,84,3500,14,0,0,1,1,0,1,0,1,0,0
100000,25000,92,5,14.2,1597,130,2500,17,0,0,1,1,0,1,0,0,0,1
850000,35000,108.6,5,21.7,1498,250,2000,4,1,0,0,1,0,0,0,1,0,0
450000,48000,73.97,5,25.4,1186,190.24,2000,3,1,0,0,1,0,1,0,0,0,0
240000,200000,73.9,5,22,1199,180,2000,9,1,0,0,1,0,1,0,0,0,0
30000,90000,82,5,19.3,1248,154.9,2500,21,0,0,1,1,0,1,0,0,0,1
600000,135000,74,5,26.5,1248,190,2000,6,1,0,0,1,0,1,0,0,0,0
280000,110000,73.74,7,18.2,1248,172.5,1750,5,1,0,0,1,0,1,0,1,0,0
465000,146000,126.32,5,22.3,1582,259.8,2325,9,1,0,0,1,0,1,0,1,0,0
350000,44000,47.3,5,24.7,796,69,3500,3,0,0,1,1,0,1,0,0,0,0
325000,70000,78.9,5,20.3,1197,111.7,4000,8,0,0,1,1,0,1,0,0,0,0
50000,271000,62,5,16.8,1405,12.5,2500,17,1,0,0,1,0,1,0,0,0,0
110000,120000,46.3,5,19.7,796,62,3000,15,0,0,1,1,0,1,0,0,0,1
220000,80000,69,5,23,1396,140,2400,8,1,0,0,1,0,1,0,0,0,0
515000,60000,62.1,7,15.9,2523,195,1800,6,1,0,0,1,0,1,0,0,0,0
750000,40000,91.1,5,20.7,1373,130,4000,3,0,0,1,1,0,1,0,0,0,0
350000,25000,55.2,5,21.1,814,74.5,4000,3,0,0,1,1,0,1,0,0,0,0
488999,15000,81.86,5,18.9,1197,113.75,4000,2,0,0,1,1,0,1,0,0,0,0
300000,27000,47.3,5,24.7,796,69,3500,4,0,0,1,1,0,1,0,0,0,0
650000,35000,74,5,27.3,1248,190,2000,4,1,0,0,1,0,1,0,1,0,0
250000,40000,66.1,5,19,998,90,3500,7,0,0,1,1,0,1,0,0,0,0
200000,40000,47.3,5,22.7,796,69,3500,7,0,0,1,1,0,1,0,0,0,1
950000,75262,120,7,15.4,2179,280,2300,6,1,0,0,1,0,1,0,0,0,0
200000,120000,69,5,23,1396,140,2400,9,1,0,0,1,0,1,0,0,0,0
276000,60000,68.05,5,20.3,998,94.14,3500,5,0,0,1,1,0,1,0,0,0,0
250000,40000,55.2,5,21.1,814,74.5,4000,7,0,0,1,1,0,1,0,0,0,0
95000,80000,46.3,5,19.7,796,62,3000,13,0,0,1,1,0,1,0,1,0,0
200000,70000,70,5,23.5,1396,140,2400,10,1,0,0,1,0,1,0,1,0,0
450000,100000,126.32,5,22.3,1582,259.8,2325,9,1,0,0,1,0,1,0,1,0,0
900000,18000,140,7,15.1,2179,330,2200,8,1,0,0,1,0,1,0,0,0,0
200000,175000,69,5,19,1396,135,2500,11,1,0,0,1,0,1,0,0,0,0
200000,70000,78.9,5,20.3,1197,111.8,4000,11,0,0,1,1,0,1,0,1,0,0
370000,91863,62.1,7,15.9,2523,195,1800,10,1,0,0,1,0,1,0,1,0,0
250000,100000,65,5,15.2,1193,10.7,2600,13,0,0,1,1,0,1,0,0,0,0
290000,10000,53.3,5,25.1,799,72,4386,5,0,0,1,1,0,1,0,0,0,0
900000,35000,88.5,7,24.5,1248,200,1750,3,1,0,0,1,0,1,0,0,0,0
325000,120000,68.1,5,20,1399,160,2000,8,1,0,0,1,0,1,0,1,0,0
425000,30000,82,5,18.9,1197,114,4000,5,0,0,1,1,0,1,0,0,0,0
315000,60000,53.3,5,25.1,799,72,4386,5,0,0,1,1,0,1,0,0,0,0
300000,70000,67.05,5,23.9,998,90,3500,7,0,0,1,1,0,1,0,0,0,0
325000,70000,78.9,5,20.3,1197,111.8,4000,8,0,0,1,1,0,1,0,1,0,0
900000,130000,88.7,5,21.3,1396,219.7,2125,5,1,0,0,1,0,1,0,0,0,0
950000,133000,88.7,5,21.3,1396,219.7,2125,5,1,0,0,1,0,1,0,0,0,0
320000,120000,103.6,5,20.5,1598,250,2000,11,1,0,0,1,0,1,0,0,0,1
500000,20000,75,5,19.4,999,95,3650,2,0,0,1,1,0,1,0,0,0,0
290000,25000,70,5,15.6,1196,102,4000,9,0,0,1,1,0,1,0,0,0,0
60000,90000,37.48,4,25.4,624,51,500,9,0,0,1,1,0,1,0,0,0,0
120000,140000,66.1,5,19,998,90,3500,12,0,0,1,1,0,1,0,0,0,1
850000,103000,97.9,5,25.6,1498,200,1750,4,1,0,0,0,0,1,0,0,0,0
1750000,23000,147.8,7,13.6,2393,343,2100,4,1,0,0,0,0,1,0,0,0,0
600000,128000,98.6,5,26,1498,200,1750,6,1,0,0,0,0,1,0,0,0,0
620000,33000,88.8,5,20.1,1498,230,2000,6,1,0,0,1,0,1,0,0,0,0
150000,70000,46.3,5,19.7,796,62,3000,12,0,0,1,1,0,1,0,1,0,0
150000,40000,62,5,19.3,1086,96.1,3000,10,0,0,1,1,0,1,1,0,0,0
135000,40000,99.6,5,12.8,1396,124,3500,13,0,0,1,1,0,1,1,0,0,0
200000,80000,71,5,17,1405,135,2500,10,1,0,0,1,0,1,0,0,0,0
730000,70000,88.5,5,26.2,1248,200,1750,6,1,0,0,1,0,1,0,0,0,0
800000,100000,100.6,8,12.9,2494,200,2400,8,1,0,0,1,0,1,0,0,0,0
300000,90000,112,8,14,2498,260,2500,12,1,0,0,1,0,1,0,1,0,0
190000,112000,68,5,20,1399,160,2000,9,1,0,0,1,0,1,0,1,0,0
350000,50000,132,5,15.5,1799,17.5,4300,10,0,0,1,1,0,1,0,0,0,0
509999,62000,71,5,24.4,1120,180.4,2125,6,1,0,0,1,0,1,0,1,0,0
400000,90000,88.76,7,20.7,1248,200,1750,9,1,0,0,1,0,1,0,0,0,0
800000,80000,100,7,12.9,2494,200,2400,8,1,0,0,1,0,1,0,0,0,0
250000,50000,88.8,5,21,1248,200,2375,8,1,0,0,1,0,1,0,0,0,0
930000,47552,126.2,5,19.6,1582,259.9,2325,5,1,0,0,1,0,1,0,1,0,0
720000,40000,88.5,5,24.3,1248,200,1750,5,1,0,0,1,0,1,0,1,0,0
225000,15000,70,5,15.6,1196,102,4000,10,0,0,1,1,0,1,0,0,0,0
950000,20000,98.96,5,23,1498,205,2500,2,1,0,0,1,0,1,0,0,0,0
530000,52000,81.86,5,17.1,1197,114.73,4000,3,0,0,1,1,0,1,0,0,0,0
470000,70000,81.83,5,18.6,1197,114.7,4000,5,0,0,1,1,0,1,0,0,0,0
650000,110000,63,9,15.9,2523,180,1470,4,1,0,0,1,0,1,0,0,0,0
540000,77500,138.1,7,14,2179,320,2200,7,1,0,0,1,0,1,0,1,0,0
459999,100000,74,5,25.2,1248,190,2000,6,1,0,0,1,0,1,0,1,0,0
325000,14700,53.3,5,25.1,799,72,4386,2,0,0,1,1,0,1,0,0,0,0
240000,40000,34.2,5,16.8,796,59,2500,5,0,0,1,1,0,1,0,0,0,0
400000,32000,82,6,18.1,1198,115,3550,4,0,0,1,1,0,1,0,1,0,0
70000,70000,46.3,5,19.7,796,62,3000,17,0,0,1,1,0,1,0,1,0,0
250000,80000,85.8,5,17.5,1298,114,4000,12,0,0,1,1,0,1,0,0,0,0
910000,80000,100.6,8,12.9,2494,200,2400,7,1,0,0,1,0,1,0,1,0,0
720000,25000,74.02,5,28.4,1248,190,2000,3,1,0,0,1,0,1,0,0,0,0
590000,50000,74,5,26.5,1248,190,2000,6,1,0,0,1,0,1,0,0,0,0
434000,120000,72.4,10,13.5,2499,171,1800,6,1,0,0,1,0,1,0,0,0,0
145000,170000,63,7,13.6,2523,180,1470,15,1,0,0,1,0,1,0,0,0,0
445000,19700,82,5,18.1,1198,115,3550,3,0,0,1,1,0,1,0,0,0,0
191000,70000,62.1,5,13.4,1086,96.1,3000,10,0,1,0,1,0,1,0,0,0,0
372000,50000,99,5,25.8,1498,215,2375,3,1,0,0,1,0,1,1,0,0,0
65000,90000,67.1,5,18.9,998,90,3500,16,0,0,1,1,0,1,0,1,0,0
150000,60000,82,5,19.3,1248,154.9,2500,14,0,0,1,1,0,1,0,0,0,1
300000,140000,68.05,5,20,1399,160,2000,6,1,0,0,1,0,1,0,0,0,0
125000,120000,116.6,8,12.7,2609,28.3,2200,18,1,0,0,1,0,1,0,0,0,1
520000,40000,84,5,20.3,1199,114,3500,4,0,0,1,1,0,1,0,0,0,0
190000,70000,47.3,5,22.7,796,69,3500,7,0,0,1,1,0,1,0,0,0,1
310000,7000,67,5,22.5,999,91,4250,3,0,0,1,1,0,1,0,0,0,0
750000,90000,102,8,12.8,2494,20.4,2500,9,1,0,0,1,0,1,0,0,0,0
750000,110000,100,7,18.4,1493,240,2200,5,1,0,0,1,0,0,0,0,0,0
350000,15000,67.05,5,23.9,998,90,3500,2,0,0,1,1,0,1,0,0,0,0
360000,5000,47.3,5,22,796,69,3500,1,0,0,1,1,0,1,0,0,0,0
285000,5000,53.3,5,25.1,799,72,4386,4,0,0,1,1,0,1,0,0,0,0
160000,70000,47.3,5,22.7,796,69,3500,8,0,0,1,1,0,1,0,1,0,0
229999,60000,67,7,19.4,1198,104,4000,6,0,0,1,1,0,1,0,1,0,0
85000,120000,46.3,5,19.7,796,62,3000,14,0,0,1,1,0,1,0,0,0,1
300000,7000,67,5,22.5,999,91,4250,3,0,0,1,1,0,1,0,0,0,0
675000,120000,120,7,12,2179,290,2300,7,1,0,0,1,0,1,0,0,0,0
700000,145241,120,7,12,2179,290,2300,7,1,0,0,1,0,1,0,0,0,0
400000,110000,116.6,8,12.7,2609,28.3,2200,13,1,0,0,1,0,1,0,0,0,0
254999,30000,53.3,5,25.1,799,72,4386,5,0,0,1,1,0,1,0,0,0,1
1050000,80000,120,7,15.4,2179,280,2300,6,1,0,0,1,0,1,0,1,0,0
390000,100000,74,5,23.4,1248,190,2000,8,1,0,0,1,0,1,0,0,0,0
450000,80000,67.04,5,23.5,1364,170,2100,6,1,0,0,1,0,1,0,0,0,0
1630000,40000,171.5,7,11.3,2755,360,2300,5,1,0,0,1,0,0,0,1,0,0
725000,50000,88.5,5,24.3,1248,200,1750,4,1,0,0,1,0,1,0,0,0,0
466000,95500,138.1,7,14,2179,320,2200,8,1,0,0,1,0,1,0,1,0,0
370000,40000,86.8,5,18.1,1196,112,4000,4,0,0,1,1,0,1,0,1,0,0
150000,70000,64,5,18.2,1061,84,3500,14,0,0,1,1,0,1,0,0,0,1
483000,15000,67.04,5,23.1,998,90,3500,4,0,0,1,1,0,1,0,0,0,0
470000,10000,82,5,18.9,1197,114,4000,5,0,0,1,1,0,1,0,0,0,0
950000,25000,88.5,5,24.3,1248,200,1750,3,1,0,0,1,0,1,0,0,0,0
450000,50000,121.3,5,17,1591,154.9,4200,8,0,0,1,1,0,1,0,0,0,1
345000,70000,88.7,5,17.6,1496,132,3000,10,0,0,1,1,0,1,0,0,0,0
300000,60000,66.1,5,19,998,90,3500,12,0,0,1,1,0,1,0,0,0,0
160000,74800,67.1,5,18.2,998,90,3500,14,0,0,1,1,0,1,0,1,0,0
120000,80000,37,4,16.1,796,59,2500,17,0,0,1,1,0,1,0,1,0,0
500000,40000,88.7,5,17.5,1193,140,2750,1,0,0,1,1,0,1,0,0,0,0
1350000,40000,138,7,16,2179,330,2200,3,1,0,0,1,0,1,0,0,0,0
455000,50000,73.97,5,24,1186,190.24,2000,4,1,0,0,1,0,1,0,0,0,0
